,Region:Request Segment,Browser,Revenue,Visits,Unique Visitors,Browser_Group,Region_Group
2231,EMEA:BSDR Online,Safari 14.1,2501.42,54.0,50.0,Safari,EMEA
2232,EMEA:BSDR Online,Opera 97.0,2097.24,324.0,252.0,Opera,EMEA
2233,EMEA:BSDR Online,Safari 15.3,2068.09,23.0,22.0,Safari,EMEA
2234,EMEA:BSDR Online,Google Chrome 96.0,1940.98,20.0,19.0,Google,EMEA
2235,EMEA:BSDR Online,Chrome Mobile 107.0,1874.18,77.0,62.0,Chrome,EMEA
2236,EMEA:BSDR Online,Firefox 113.0,1772.09,19.0,12.0,Firefox,EMEA
2237,EMEA:BSDR Online,Google Chrome 101.0,1690.54,13.0,13.0,Google,EMEA
2238,EMEA:BSDR Online,Mozilla Firefox 91.0,1404.5,91.0,60.0,Mozilla,EMEA
2239,EMEA:BSDR Online,Google Chrome 91.0,1394.93,6.0,5.0,Google,EMEA
2240,EMEA:BSDR Online,Google Chrome 93.0,887.13,10.0,7.0,Google,EMEA
2241,EMEA:BSDR Online,Chrome 114.0,871.31,4.0,4.0,Chrome,EMEA
2242,EMEA:BSDR Online,Microsoft Edge 106.0,812.86,15.0,13.0,Microsoft,EMEA
2243,EMEA:BSDR Online,Google Chrome 105.0,636.98,44.0,38.0,Google,EMEA
2244,EMEA:BSDR Online,Chromium,365.4,4.0,3.0,Chromium,EMEA
2245,EMEA:BSDR Online,Microsoft Edge 101.0,286.67,5.0,5.0,Microsoft,EMEA
2246,EMEA:BSDR Online,Samsung Browser 19.0,241.52,109.0,95.0,Samsung,EMEA
2247,EMEA:BSDR Online,Opera 95.0,0.0,296.0,243.0,Opera,EMEA
2248,EMEA:BSDR Online,Safari,0.0,257.0,223.0,Safari,EMEA
2249,EMEA:BSDR Online,Chrome Mobile 108.0,0.0,203.0,175.0,Chrome,EMEA
2250,EMEA:BSDR Online,Microsoft Edge 92.0,0.0,137.0,133.0,Microsoft,EMEA
2251,EMEA:BSDR Online,Edge 113.0,0.0,106.0,105.0,Edge,EMEA
2252,EMEA:BSDR Online,Google Chrome 87.0,0.0,71.0,22.0,Google,EMEA
2253,EMEA:BSDR Online,Opera Mobile 74.1,0.0,67.0,50.0,Opera,EMEA
2254,EMEA:BSDR Online,Mozilla Firefox 52.0,0.0,66.0,43.0,Mozilla,EMEA
2255,EMEA:BSDR Online,Opera Mobile 73.3,0.0,55.0,45.0,Opera,EMEA
2256,EMEA:BSDR Online,Opera Mobile 73.2,0.0,53.0,49.0,Opera,EMEA
2257,EMEA:BSDR Online,Chrome Mobile 104.0,0.0,48.0,47.0,Chrome,EMEA
2258,EMEA:BSDR Online,Mozilla Firefox 103.0,0.0,48.0,19.0,Mozilla,EMEA
2259,EMEA:BSDR Online,Google Chrome 97.0,0.0,44.0,21.0,Google,EMEA
2260,EMEA:BSDR Online,Chrome Mobile 103.0,0.0,37.0,30.0,Chrome,EMEA
2261,EMEA:BSDR Online,Mozilla Firefox 75.0,0.0,35.0,1.0,Mozilla,EMEA
2262,EMEA:BSDR Online,Chrome Mobile 105.0,0.0,32.0,29.0,Chrome,EMEA
2263,EMEA:BSDR Online,Safari 15.4,0.0,32.0,29.0,Safari,EMEA
2264,EMEA:BSDR Online,Mozilla Firefox 106.0,0.0,32.0,20.0,Mozilla,EMEA
2265,EMEA:BSDR Online,Huawei Browser 13.0,0.0,31.0,29.0,Huawei,EMEA
2266,EMEA:BSDR Online,Chrome Mobile 95.0,0.0,28.0,22.0,Chrome,EMEA
2267,EMEA:BSDR Online,Opera Mobile 74.0,0.0,25.0,20.0,Opera,EMEA
2268,EMEA:BSDR Online,Safari 15.1,0.0,25.0,18.0,Safari,EMEA
2269,EMEA:BSDR Online,Safari 13.1,0.0,25.0,17.0,Safari,EMEA
2270,EMEA:BSDR Online,Microsoft Edge 105.0,0.0,23.0,16.0,Microsoft,EMEA
2271,EMEA:BSDR Online,Mozilla Firefox 86.0,0.0,22.0,1.0,Mozilla,EMEA
2272,EMEA:BSDR Online,Microsoft Edge 100.0,0.0,21.0,19.0,Microsoft,EMEA
2273,EMEA:BSDR Online,Chrome Mobile 102.0,0.0,20.0,18.0,Chrome,EMEA
2274,EMEA:BSDR Online,Safari 12.1,0.0,19.0,17.0,Safari,EMEA
2275,EMEA:BSDR Online,Opera Touch 2.9,0.0,19.0,16.0,Opera,EMEA
2276,EMEA:BSDR Online,Huawei Browser 12.1,0.0,18.0,17.0,Huawei,EMEA
2277,EMEA:BSDR Online,Chrome Mobile 96.0,0.0,18.0,16.0,Chrome,EMEA
2278,EMEA:BSDR Online,MIUI Browser 13.22,0.0,18.0,14.0,Browser,EMEA
2279,EMEA:BSDR Online,::other::,0.0,1012.0,0.0,other,EMEA
2280,EMEA,Edge 112.0,2187904.12,11017.0,9443.0,Edge,EMEA
2281,EMEA,Chrome 111.0,2096219.88,60323.0,53294.0,Chrome,EMEA
2282,EMEA,Google Chrome (unknown version),1944879.57,29454.0,25923.0,Google,EMEA
2283,EMEA,Chrome 112.0,1892164.94,33806.0,29612.0,Chrome,EMEA
2284,EMEA,Edge 111.0,1528415.36,11691.0,10160.0,Edge,EMEA
2285,EMEA,Edge 110.0,1086884.42,7473.0,6639.0,Edge,EMEA
2286,EMEA,Chrome 110.0,620683.29,36522.0,34293.0,Chrome,EMEA
2287,EMEA,Google Chrome 109.0,430291.25,25057.0,22681.0,Google,EMEA
2288,EMEA,Microsoft Edge 109.0,316862.62,4603.0,4088.0,Microsoft,EMEA
2289,EMEA,Firefox 111.0,240407.6,5630.0,4967.0,Firefox,EMEA
2290,EMEA,Firefox 112.0,168634.28,3274.0,2945.0,Firefox,EMEA
2291,EMEA,Mozilla Firefox (unknown version),154333.87,3011.0,2691.0,Mozilla,EMEA
2292,EMEA,Firefox 110.0,134401.04,4377.0,3218.0,Firefox,EMEA
2293,EMEA,Safari 15.3,108741.61,247.0,229.0,Safari,EMEA
2294,EMEA,Safari 16.4,99524.24,6364.0,5752.0,Safari,EMEA
2295,EMEA,Chrome 113.0,78176.28,783.0,723.0,Chrome,EMEA
2296,EMEA,Mozilla Firefox 109.0,66542.93,3110.0,2820.0,Mozilla,EMEA
2297,EMEA,Mozilla Firefox 107.0,49620.58,79.0,70.0,Mozilla,EMEA
2298,EMEA,Mozilla Firefox 102.0,44113.98,1110.0,957.0,Mozilla,EMEA
2299,EMEA,Google Chrome 108.0,42855.27,2649.0,2446.0,Google,EMEA
2300,EMEA,Safari 0.8.2,27375.7,5704.0,5049.0,Safari,EMEA
2301,EMEA,Safari 16.2,27322.13,5755.0,5182.0,Safari,EMEA
2302,EMEA,Google Chrome 106.0,23117.89,274.0,253.0,Google,EMEA
2303,EMEA,Safari 16.3,22505.07,20219.0,18197.0,Safari,EMEA
2304,EMEA,Opera 97.0,21335.65,647.0,580.0,Opera,EMEA
2305,EMEA,Mozilla Firefox 108.0,20276.33,165.0,152.0,Mozilla,EMEA
2306,EMEA,Mozilla Firefox 100.0,19183.66,8.0,8.0,Mozilla,EMEA
2307,EMEA,Microsoft Edge 90.0,18842.58,31.0,31.0,Microsoft,EMEA
2308,EMEA,Chrome Mobile 109.0,13178.33,6592.0,6074.0,Chrome,EMEA
2309,EMEA,Microsoft Edge 102.0,11775.56,11.0,8.0,Microsoft,EMEA
2310,EMEA,Mozilla Firefox 99.0,9224.28,17.0,12.0,Mozilla,EMEA
2311,EMEA,Microsoft Edge 97.0,8648.64,13.0,10.0,Microsoft,EMEA
2312,EMEA,Microsoft Edge 101.0,6703.83,25.0,20.0,Microsoft,EMEA
2313,EMEA,Microsoft Edge 107.0,4943.78,93.0,87.0,Microsoft,EMEA
2314,EMEA,Microsoft Edge 106.0,3713.52,44.0,35.0,Microsoft,EMEA
2315,EMEA,Google Chrome 91.0,3533.76,61.0,55.0,Google,EMEA
2316,EMEA,Google Chrome 96.0,3370.89,74.0,65.0,Google,EMEA
2317,EMEA,Google Chrome 102.0,3233.87,143.0,124.0,Google,EMEA
2318,EMEA,Google Chrome 104.0,3140.6,163.0,133.0,Google,EMEA
2319,EMEA,Safari 16.1,2760.51,6095.0,5514.0,Safari,EMEA
2320,EMEA,Opera 98.0,2489.05,103.0,97.0,Opera,EMEA
2321,EMEA,Google Chrome 107.0,2007.93,458.0,411.0,Google,EMEA
2322,EMEA,Microsoft Edge 99.0,1601.6,18.0,16.0,Microsoft,EMEA
2323,EMEA,Samsung Browser 20.0,1373.33,5858.0,5239.0,Samsung,EMEA
2324,EMEA,Safari 15.6,1281.09,3525.0,3189.0,Safari,EMEA
2325,EMEA,Google Chrome 103.0,939.54,393.0,345.0,Google,EMEA
2326,EMEA,Edge 113.0,669.5,30.0,27.0,Edge,EMEA
2327,EMEA,Safari 16.0,470.1,2587.0,2379.0,Safari,EMEA
2328,EMEA,Chrome 114.0,420.56,24.0,22.0,Chrome,EMEA
2329,EMEA,Google Chrome 88.0,330.85,346.0,342.0,Google,EMEA
2330,EMEA,Microsoft Edge 108.0,284.73,531.0,462.0,Microsoft,EMEA
2331,EMEA,Opera 95.0,167.43,392.0,363.0,Opera,EMEA
2332,EMEA,Safari 15.6.1,76.5,595.0,532.0,Safari,EMEA
2333,EMEA,Google Chrome 99.0,46.89,203.0,189.0,Google,EMEA
2334,EMEA,Chrome 110.0,44.26,6603.0,6135.0,Chrome,EMEA
2335,EMEA,Mozilla Firefox 88.0,43.07,34.0,30.0,Mozilla,EMEA
2336,EMEA,Safari,0.0,6898.0,6424.0,Safari,EMEA
2337,EMEA,Samsung Browser 19.0,0.0,963.0,895.0,Samsung,EMEA
2338,EMEA,Safari 15.5,0.0,820.0,731.0,Safari,EMEA
2339,EMEA,Chrome Mobile 108.0,0.0,816.0,738.0,Chrome,EMEA
2340,EMEA,Safari 14.1,0.0,718.0,628.0,Safari,EMEA
2341,EMEA,Opera 96.0,0.0,701.0,644.0,Opera,EMEA
2342,EMEA,Opera 63.0,0.0,681.0,681.0,Opera,EMEA
2343,EMEA,Mozilla Firefox 75.0,0.0,668.0,23.0,Mozilla,EMEA
2344,EMEA,Safari 15.4,0.0,433.0,393.0,Safari,EMEA
2345,EMEA,Safari 12.1,0.0,352.0,174.0,Safari,EMEA
2346,EMEA,Chrome Mobile 107.0,0.0,332.0,296.0,Chrome,EMEA
2347,EMEA,Google Chrome 78.0,0.0,308.0,307.0,Google,EMEA
2348,EMEA,Chrome Mobile 106.0,0.0,257.0,234.0,Chrome,EMEA
2349,EMEA,Safari 14.0,0.0,255.0,228.0,Safari,EMEA
2350,EMEA,Safari 13.1,0.0,218.0,189.0,Safari,EMEA
2351,EMEA,Chrome Mobile 104.0,0.0,217.0,197.0,Chrome,EMEA
2352,EMEA,Google Chrome 105.0,0.0,215.0,195.0,Google,EMEA
2353,EMEA,Safari 15.1,0.0,212.0,176.0,Safari,EMEA
2354,EMEA,Microsoft Edge 92.0,0.0,211.0,208.0,Microsoft,EMEA
2355,EMEA,Chrome Mobile 105.0,0.0,196.0,125.0,Chrome,EMEA
2356,EMEA,Safari 16.5,0.0,194.0,171.0,Safari,EMEA
2357,EMEA,Google Chrome 87.0,0.0,192.0,113.0,Google,EMEA
2358,EMEA,Chrome Mobile 103.0,0.0,170.0,152.0,Chrome,EMEA
2359,EMEA,Safari 14.1.2,0.0,169.0,147.0,Safari,EMEA
2360,EMEA,Safari 11,0.0,145.0,142.0,Safari,EMEA
2361,EMEA,Safari 15.2,0.0,142.0,121.0,Safari,EMEA
2362,EMEA,Huawei Browser 13.0,0.0,134.0,113.0,Huawei,EMEA
2363,EMEA,Mozilla Firefox 78.0,0.0,114.0,92.0,Mozilla,EMEA
2364,EMEA,Safari 15.0,0.0,103.0,91.0,Safari,EMEA
2365,EMEA,Chrome Mobile 101.0,0.0,100.0,83.0,Chrome,EMEA
2366,EMEA,Chrome Mobile 95.0,0.0,99.0,90.0,Chrome,EMEA
2367,EMEA,Google Chrome 100.0,0.0,90.0,79.0,Google,EMEA
2368,EMEA,Google Chrome 98.0,0.0,90.0,77.0,Google,EMEA
2369,EMEA,Opera Mobile 73.3,0.0,87.0,80.0,Opera,EMEA
2370,EMEA,Chrome Mobile 99.0,0.0,83.0,76.0,Chrome,EMEA
2371,EMEA,Opera Mobile 73.2,0.0,83.0,75.0,Opera,EMEA
2372,EMEA,Chrome Mobile 96.0,0.0,83.0,71.0,Chrome,EMEA
2373,EMEA,Opera Mobile 74.1,0.0,80.0,71.0,Opera,EMEA
2374,EMEA,Google Chrome 97.0,0.0,77.0,63.0,Google,EMEA
2375,EMEA,Safari 13.1.2,0.0,73.0,68.0,Safari,EMEA
2376,EMEA,Chrome Mobile 102.0,0.0,72.0,68.0,Chrome,EMEA
2377,EMEA,MIUI Browser 13.22,0.0,72.0,64.0,Browser,EMEA
2378,EMEA,Chrome Mobile 87.0,0.0,67.0,64.0,Chrome,EMEA
2379,EMEA,::other::,0.0,3778.0,0.0,other,EMEA
2380,APJ:BSDR Online,Chrome 112.0,1619093.92,1864.0,592.0,Chrome,APJ
2381,APJ:BSDR Online,Google Chrome (unknown version),1080298.59,2081.0,700.0,Google,APJ
2382,APJ:BSDR Online,Chrome 110.0,888355.45,970.0,310.0,Chrome,APJ
2383,APJ:BSDR Online,Chrome 111.0,845639.4,2451.0,634.0,Chrome,APJ
2384,APJ:BSDR Online,Edge 111.0,555909.48,1254.0,371.0,Edge,APJ
2385,APJ:BSDR Online,Edge 112.0,508139.84,1325.0,433.0,Edge,APJ
2386,APJ:BSDR Online,Google Chrome 109.0,506162.47,909.0,326.0,Google,APJ
2387,APJ:BSDR Online,Edge 110.0,276112.24,751.0,255.0,Edge,APJ
2388,APJ:BSDR Online,Microsoft Edge 109.0,253382.98,475.0,204.0,Microsoft,APJ
2389,APJ:BSDR Online,Firefox 112.0,118398.88,76.0,22.0,Firefox,APJ
2390,APJ:BSDR Online,Firefox 111.0,62805.76,137.0,33.0,Firefox,APJ
2391,APJ:BSDR Online,Google Chrome 105.0,33360.6,73.0,4.0,Google,APJ
2392,APJ:BSDR Online,Chrome 113.0,28474.34,54.0,27.0,Chrome,APJ
2393,APJ:BSDR Online,Google Chrome 108.0,22270.43,90.0,15.0,Google,APJ
2394,APJ:BSDR Online,Mozilla Firefox (unknown version),20648.42,70.0,21.0,Mozilla,APJ
2395,APJ:BSDR Online,Mozilla Firefox 109.0,20318.59,61.0,14.0,Mozilla,APJ
2396,APJ:BSDR Online,Firefox 110.0,14011.09,58.0,23.0,Firefox,APJ
2397,APJ:BSDR Online,Safari 16.3,10753.07,17.0,6.0,Safari,APJ
2398,APJ:BSDR Online,Safari 16.4,6740.9,8.0,6.0,Safari,APJ
2399,APJ:BSDR Online,Opera 97.0,6344.21,4.0,1.0,Opera,APJ
2400,APJ:BSDR Online,Safari 15.6.1,6075.91,2.0,1.0,Safari,APJ
2401,APJ:BSDR Online,Google Chrome 98.0,5583.62,33.0,2.0,Google,APJ
2402,APJ:BSDR Online,Safari 16.0,5010.03,7.0,3.0,Safari,APJ
2403,APJ:BSDR Online,Google Chrome 107.0,2638.64,10.0,4.0,Google,APJ
2404,APJ:BSDR Online,Microsoft Edge 107.0,2636.21,7.0,4.0,Microsoft,APJ
2405,APJ:BSDR Online,Mozilla Firefox 102.0,2142.33,7.0,6.0,Mozilla,APJ
2406,APJ:BSDR Online,Microsoft Edge 96.0,1485.35,16.0,2.0,Microsoft,APJ
2407,APJ:BSDR Online,Google Chrome 103.0,778.07,11.0,1.0,Google,APJ
2408,APJ:BSDR Online,Opera 96.0,148.66,3.0,1.0,Opera,APJ
2409,APJ:BSDR Online,Google Chrome 96.0,48.14,2.0,2.0,Google,APJ
2410,APJ:BSDR Online,Microsoft Edge 94.0,0.0,34.0,5.0,Microsoft,APJ
2411,APJ:BSDR Online,Microsoft Edge 108.0,0.0,27.0,11.0,Microsoft,APJ
2412,APJ:BSDR Online,Mozilla Firefox 100.0,0.0,15.0,2.0,Mozilla,APJ
2413,APJ:BSDR Online,Google Chrome 104.0,0.0,11.0,6.0,Google,APJ
2414,APJ:BSDR Online,Edge 113.0,0.0,6.0,2.0,Edge,APJ
2415,APJ:BSDR Online,Google Chrome 106.0,0.0,5.0,2.0,Google,APJ
2416,APJ:BSDR Online,Google Chrome 83.0,0.0,4.0,2.0,Google,APJ
2417,APJ:BSDR Online,Samsung Browser 20.0,0.0,3.0,3.0,Samsung,APJ
2418,APJ:BSDR Online,Safari 16.2,0.0,3.0,3.0,Safari,APJ
2419,APJ:BSDR Online,Safari 0.8.2,0.0,3.0,2.0,Safari,APJ
2420,APJ:BSDR Online,Chrome Mobile 105.0,0.0,2.0,2.0,Chrome,APJ
2421,APJ:BSDR Online,Safari,0.0,2.0,2.0,Safari,APJ
2422,APJ:BSDR Online,Chrome 110.0,0.0,2.0,2.0,Chrome,APJ
2423,APJ:BSDR Online,Chrome Mobile 109.0,0.0,2.0,2.0,Chrome,APJ
2424,APJ:BSDR Online,Microsoft Edge 103.0,0.0,2.0,1.0,Microsoft,APJ
2425,APJ:BSDR Online,Firefox 112.2,0.0,1.0,1.0,Firefox,APJ
2426,APJ:BSDR Online,Internet Explorer 11.0,0.0,1.0,1.0,Internet Explorer,APJ
2427,APJ:BSDR Online,Chrome Mobile 107.0,0.0,1.0,1.0,Chrome,APJ
2428,APJ:BSDR Online,Firefox 110.1,0.0,1.0,1.0,Firefox,APJ
2429,APJ:BSDR Online,Chrome Mobile 104.0,0.0,1.0,1.0,Chrome,APJ
2430,APJ:BSDR Online,Mozilla Firefox 107.0,0.0,1.0,1.0,Mozilla,APJ
2431,APJ:BSDR Online,Chrome Mobile 97.0,0.0,1.0,1.0,Chrome,APJ
2432,APJ:BSDR Online,Chrome Mobile 96.0,0.0,1.0,1.0,Chrome,APJ
2433,APJ:BSDR Online,Mozilla Firefox 98.0,0.0,1.0,1.0,Mozilla,APJ
2434,APJ:BSDR Online,Chrome Mobile 87.0,0.0,1.0,1.0,Chrome,APJ
2435,APJ:BSDR Online,Chrome Mobile 108.0,0.0,1.0,1.0,Chrome,APJ
2436,APJ:BSDR Online,Opera Mobile 73.3,0.0,1.0,1.0,Opera,APJ
2437,APJ:BSDR Online,Safari 15.4,0.0,1.0,1.0,Safari,APJ
2438,APJ:BSDR Online,Safari 15.5,0.0,1.0,1.0,Safari,APJ
2439,APJ:BSDR Online,Safari 15.6,0.0,1.0,1.0,Safari,APJ
2440,APJ:BSDR Online,Safari 16.1,0.0,1.0,1.0,Safari,APJ
2441,APJ:BSDR Online,Chrome Mobile 70.0,0.0,1.0,1.0,Chrome,APJ
2442,APJ:BSDR Online,Microsoft Internet Explorer 11,0.0,1.0,1.0,Microsoft,APJ
2443,APJ:BSDR Online,Chrome Mobile 56.0,0.0,1.0,1.0,Chrome,APJ
2444,AMER:Federal Online,Chrome 111.0,804268.43,1976.0,846.0,Chrome,AMER
2445,AMER:Federal Online,Chrome 112.0,638770.05,1562.0,659.0,Chrome,AMER
2446,AMER:Federal Online,Google Chrome (unknown version),526510.14,1383.0,651.0,Google,AMER
2447,AMER:Federal Online,Edge 112.0,478331.21,778.0,306.0,Edge,AMER
2448,AMER:Federal Online,Google Chrome 109.0,314546.37,770.0,366.0,Google,AMER
2449,AMER:Federal Online,Edge 111.0,253797.02,657.0,285.0,Edge,AMER
2450,AMER:Federal Online,Edge 110.0,194707.66,356.0,179.0,Edge,AMER
2451,AMER:Federal Online,Microsoft Edge 109.0,147138.47,255.0,126.0,Microsoft,AMER
2452,AMER:Federal Online,Google Chrome 104.0,143802.16,16.0,4.0,Google,AMER
2453,AMER:Federal Online,Chrome 110.0,132892.87,619.0,342.0,Chrome,AMER
2454,AMER:Federal Online,Firefox 111.0,58048.77,279.0,105.0,Firefox,AMER
2455,AMER:Federal Online,Firefox 110.0,48246.82,140.0,66.0,Firefox,AMER
2456,AMER:Federal Online,Firefox 112.0,37913.83,242.0,94.0,Firefox,AMER
2457,AMER:Federal Online,Mozilla Firefox 101.0,30775.94,9.0,3.0,Mozilla,AMER
2458,AMER:Federal Online,Microsoft Edge 108.0,20096.1,8.0,5.0,Microsoft,AMER
2459,AMER:Federal Online,Mozilla Firefox (unknown version),16446.88,116.0,56.0,Mozilla,AMER
2460,AMER:Federal Online,Mozilla Firefox 109.0,13302.03,121.0,60.0,Mozilla,AMER
2461,AMER:Federal Online,Google Chrome 102.0,8664.72,14.0,1.0,Google,AMER
2462,AMER:Federal Online,Mozilla Firefox 99.0,7761.54,3.0,2.0,Mozilla,AMER
2463,AMER:Federal Online,Chrome 113.0,4785.0,62.0,37.0,Chrome,AMER
2464,AMER:Federal Online,Opera 96.0,3659.93,11.0,8.0,Opera,AMER
2465,AMER:Federal Online,Opera 97.0,2673.44,4.0,2.0,Opera,AMER
2466,AMER:Federal Online,Google Chrome 108.0,2341.48,33.0,30.0,Google,AMER
2467,AMER:Federal Online,Mozilla Firefox 102.0,95.19,207.0,63.0,Mozilla,AMER
2468,AMER:Federal Online,Safari 16.3,0.0,91.0,69.0,Safari,AMER
2469,AMER:Federal Online,Safari 0.8.2,0.0,52.0,30.0,Safari,AMER
2470,AMER:Federal Online,Safari 16.4,0.0,47.0,30.0,Safari,AMER
2471,AMER:Federal Online,Google Chrome 94.0,0.0,42.0,1.0,Google,AMER
2472,AMER:Federal Online,Google Chrome 99.0,0.0,41.0,41.0,Google,AMER
2473,AMER:Federal Online,Chrome Mobile 109.0,0.0,36.0,33.0,Chrome,AMER
2474,AMER:Federal Online,Safari 15.6,0.0,31.0,19.0,Safari,AMER
2475,AMER:Federal Online,Chrome 110.0,0.0,29.0,29.0,Chrome,AMER
2476,AMER:Federal Online,Safari 16.1,0.0,25.0,23.0,Safari,AMER
2477,AMER:Federal Online,Safari 16.2,0.0,21.0,20.0,Safari,AMER
2478,AMER:Federal Online,Safari,0.0,14.0,14.0,Safari,AMER
2479,AMER:Federal Online,Samsung Browser 20.0,0.0,10.0,9.0,Samsung,AMER
2480,AMER:Federal Online,Mozilla Firefox 106.0,0.0,9.0,9.0,Mozilla,AMER
2481,AMER:Federal Online,Chrome Mobile 108.0,0.0,8.0,8.0,Chrome,AMER
2482,AMER:Federal Online,Safari 16.0,0.0,8.0,7.0,Safari,AMER
2483,AMER:Federal Online,Google Chrome 106.0,0.0,7.0,7.0,Google,AMER
2484,AMER:Federal Online,Mozilla Firefox 108.0,0.0,7.0,4.0,Mozilla,AMER
2485,AMER:Federal Online,Safari 14.1,0.0,6.0,4.0,Safari,AMER
2486,AMER:Federal Online,Google Chrome 103.0,0.0,3.0,3.0,Google,AMER
2487,AMER:Federal Online,Chrome Mobile 106.0,0.0,3.0,3.0,Chrome,AMER
2488,AMER:Federal Online,Microsoft Edge 107.0,0.0,3.0,2.0,Microsoft,AMER
2489,AMER:Federal Online,Safari 15.3,0.0,3.0,2.0,Safari,AMER
2490,AMER:Federal Online,Opera Mobile 74.0,0.0,3.0,1.0,Opera,AMER
2491,AMER:Federal Online,Google Chrome 105.0,0.0,2.0,2.0,Google,AMER
2492,AMER:Federal Online,Safari 12.1,0.0,2.0,2.0,Safari,AMER
2493,AMER:Federal Online,Safari 15.6.1,0.0,2.0,2.0,Safari,AMER
2494,AMER:Federal Online,Opera Mobile 4.0,0.0,2.0,2.0,Opera,AMER
2495,AMER:Federal Online,Chrome Mobile 104.0,0.0,2.0,2.0,Chrome,AMER
2496,AMER:Federal Online,Chrome Mobile 95.0,0.0,2.0,2.0,Chrome,AMER
2497,AMER:Federal Online,::unspecified::,0.0,2.0,2.0,unspecified,AMER
2498,AMER:Federal Online,Google Chrome 101.0,0.0,2.0,1.0,Google,AMER
2499,AMER:Federal Online,Firefox 111.1,0.0,2.0,1.0,Firefox,AMER
2500,AMER:Federal Online,Microsoft Edge 92.0,0.0,2.0,1.0,Microsoft,AMER
2501,AMER:Federal Online,MIUI Browser 13.2,0.0,2.0,1.0,Browser,AMER
2502,AMER:Federal Online,Mozilla Firefox 78.0,0.0,2.0,1.0,Mozilla,AMER
2503,AMER:Federal Online,Chrome Mobile 107.0,0.0,2.0,1.0,Chrome,AMER
2504,AMER:Federal Online,Opera Mini 7.5,0.0,2.0,1.0,Opera,AMER
2505,AMER:Federal Online,Chrome Mobile 92.0,0.0,1.0,1.0,Chrome,AMER
2506,AMER:Federal Online,Mozilla Firefox 94.0,0.0,1.0,1.0,Mozilla,AMER
2507,AMER:Federal Online,Safari 15.1,0.0,1.0,1.0,Safari,AMER
2508,AMER:Federal Online,Google Chrome 75.0,0.0,1.0,1.0,Google,AMER
2509,AMER:Federal Online,Safari 14.0,0.0,1.0,1.0,Safari,AMER
2510,AMER:Federal Online,Firefox 113.0,0.0,1.0,1.0,Firefox,AMER
2511,AMER:Federal Online,Chrome Mobile 96.0,0.0,1.0,1.0,Chrome,AMER
2512,AMER:Federal Online,Chrome Mobile 80.0,0.0,1.0,1.0,Chrome,AMER
2513,AMER:Federal Online,Mozilla Firefox 91.0,0.0,1.0,1.0,Mozilla,AMER
2514,AMER:Federal Online,Opera 95.0,0.0,1.0,1.0,Opera,AMER
2515,AMER:Federal Online,Chrome Mobile 91.0,0.0,1.0,1.0,Chrome,AMER
2516,AMER:Federal Online,Google Chrome 107.0,0.0,1.0,1.0,Google,AMER
2517,AMER:Federal Online,Chrome Mobile 105.0,0.0,1.0,1.0,Chrome,AMER
2518,AMER:Federal Online,Google Chrome 65.0,0.0,1.0,1.0,Google,AMER
2519,AMER:Federal Online,Chrome Mobile 83.0,0.0,1.0,1.0,Chrome,AMER
2520,AMER:Federal Online,Chrome Mobile 79.0,0.0,1.0,1.0,Chrome,AMER
2521,AMER:Federal Online,Chrome Mobile 71.0,0.0,1.0,1.0,Chrome,AMER
2522,AMER:Federal Online,Microsoft Edge 97.0,0.0,1.0,1.0,Microsoft,AMER
2523,AMER:Federal Online,Safari 15.4,0.0,1.0,1.0,Safari,AMER
2524,AMER:Federal Online,Google Chrome 89.0,0.0,1.0,1.0,Google,AMER
2525,AMER:Federal Online,Mozilla Firefox 84.0,0.0,1.0,1.0,Mozilla,AMER
2526,AMER:Federal Online,Chrome Mobile 90.0,0.0,1.0,1.0,Chrome,AMER
2527,AMER:Federal Online,Google Chrome 90.0,0.0,1.0,1.0,Google,AMER
2528,AMER:Federal Online,Safari 15.5,0.0,1.0,1.0,Safari,AMER
2529,AMER:Federal Online,Sleipnir 3.7,0.0,1.0,1.0,Sleipnir,AMER
2530,AMER:Federal Online,Google Chrome 100.0,0.0,1.0,1.0,Google,AMER
2531,AMER:Federal Online,Chrome Mobile 103.0,0.0,1.0,1.0,Chrome,AMER
2532,AMER:Federal Online,Google Chrome 86.0,0.0,1.0,1.0,Google,AMER
2533,AMER:Federal Online,UC Browser 13.4,0.0,1.0,1.0,Browser,AMER
2534,AMER:Federal Online,Chrome Mobile 99.0,0.0,1.0,1.0,Chrome,AMER
2535,AMER:Federal Online,Opera 98.0,0.0,1.0,1.0,Opera,AMER
2536,EMEA:Consumer ARB Online,Chrome 111.0,254292.67,30668.0,22537.0,Chrome,EMEA
2537,EMEA:Consumer ARB Online,Google Chrome (unknown version),179161.09,9972.0,6581.0,Google,EMEA
2538,EMEA:Consumer ARB Online,Google Chrome 109.0,135846.34,6990.0,4829.0,Google,EMEA
2539,EMEA:Consumer ARB Online,Chrome 112.0,99833.12,23542.0,17765.0,Chrome,EMEA
2540,EMEA:Consumer ARB Online,Google Chrome 107.0,89417.16,127.0,95.0,Google,EMEA
2541,EMEA:Consumer ARB Online,Chrome 110.0,85522.12,14841.0,11476.0,Chrome,EMEA
2542,EMEA:Consumer ARB Online,Edge 111.0,63327.79,4539.0,3223.0,Edge,EMEA
2543,EMEA:Consumer ARB Online,Edge 112.0,59570.06,4311.0,3118.0,Edge,EMEA
